category,rating,label,text_,sentiment_score,fre,coherence
Books_5,5,1,I'm hooked on this writer and will be reading more of her work.,0.0,92.12,1
Books_5,5,1,Good book and exactly as described. The characters were well developed and believable. The writing was just as,0.6124,65.39,1
Books_5,5,1,"Fitting that the ultimate survivor of an epidemic is the one who will save her, the person who",0.6908,70.13,1
Books_5,5,1,Absolutely loved every word!  We have the book on Kindle and it's also a must read!,0.6982,80.28,1
Books_5,5,1,"I loved it! It was a real, believable, and engrossing read.",0.636,74.35,1
Books_5,5,1,Patterson is my FAVORITE author.  I love the way he explains how science works,0.8374,81.29,1
Books_5,4,1,The book captured me and I loved the characters and the setting.  I really enjoyed the story.,0.8173,71.31,1
Books_5,4,1,I love Flavia.  I know she's an interesting character but she's also a very strong,0.8534,80.78,1
Books_5,4,1,Helps to remember to look forward to the next one.I read this book for the first time,0.3818,96.69,1
Books_5,4,1,Have read everything Woods ever written. The characters are just too real. There is a lot of time,0.0,82.31,1
Books_5,4,1,"Enlightening and except for a few moments, the writing is good.  There is a strong",0.8591,80.78,1
Books_5,4,1,"A little longer than necessary, but the story is just too full of information for the reader to skim",0.0,69.11,1
Books_5,3,1,"Not much mystery in this book. The characters are well developed and believable, and the plot is interesting",0.5859,62.34,1
Books_5,5,1,Excellent writing and enjoyable reading.I love the writing. I read it for my students and they loved,0.9403,74.15,1
Books_5,5,1,"Excellent book, well written. You will not be disappointed. Very good book.",0.8897,75.88,1
Books_5,5,1,Her latest and best book.  She is an excellent writer.  She is a very strong heroine,0.9475,91.48,1
Books_5,4,1,Good read. Enjoyable characters. Kept me turning pages. Great plot.,0.872,69.79,1
Books_5,4,1,"I liked the new detective, but I thought the third book in the series would have been better.",0.6956,87.05,1
Books_5,5,1,This was a fast paced thriller with the usual twists and turns.  There were a few moments where,0.1027,104.64,1
Books_5,3,1,"Pretty good book, well written, and an entertaining story.  I will keep reading it!Very",0.8858,72.83,1
Books_5,1,1,"Only 1/4 of the way through the book, I decided I needed to read it again.",0.0,80.62,1
Books_5,5,1,good for my son to read. The story is well written and easy to read.Very good.,0.8689,97.2,1
Books_5,2,1,Could not read more than once. The story is very good and I enjoyed it very much.,0.7755,105.15,1
Books_5,5,1,A book to help see what happens when you try to take a stand for a cause.,0.4019,96.52,1
Books_5,4,0,It's witty and intriguing. I hang on to every word.,0.0,83.32,1
Books_5,5,0,Good read. I really enjoyed the characters in the book.,0.7574,69.79,1
Books_5,5,0,"It's Dr. Seuss, how can you miss??? Great quality hardcover.",0.6174,83.32,1
Books_5,5,0,Great read.  Makes you wish you lived in Nantucket.,0.7783,96.18,1
Books_5,4,0,A good read which keeps you wondering until the end.,0.4404,86.71,1
Books_5,5,0,Transaction was great! Iteam was a hit! Thanks so much!,0.8349,101.97,1
Books_5,4,0,Interesting and different perspective of slaves utilizing the Underground Railroad.,0.4019,10.56,1
Books_5,4,0,The whole shopaholic series is a funny and fast read.,0.4404,86.71,1
Books_5,5,0,Great story.  I have already downloaded the second book.,0.6249,62.34,1
Books_5,5,0,Who doesn't love Pete?  This is another great book!,0.2556,83.83,1
Books_5,5,0,Wonderful book - information for all - not just teens.,0.5719,63.36,1
Books_5,5,0,Marcus Borg's spirituality reflects my own on the pilgrim path.,0.0,44.41,1
Books_5,4,0,"Very good book.  Easy to read, lots of details.",0.7474,109.21,1
Books_5,5,0,I enjoyed reading and all the various plots and subplots,0.5106,69.79,1
Books_5,5,0,I bought this for Christmas Eve. Love the vintage illustrations!,0.6696,74.86,1
Books_5,5,0,Read all of these. Held my interest in every book.,0.4588,91.78,1
Books_5,5,0,Excellent well written trilogy that keeps you in suspense throughout,0.7003,52.87,1
Books_5,5,0,I like you very much take some getting used to,0.3612,103.63,1
Books_5,5,0,"One of the Highland Guard series. Romantic,funny and awesome characters.",0.6249,41.02,1
Books_5,3,0,Was disappointed in this book hard for me to follow,-0.5423,78.25,1
Books_5,5,0,Easy to read instructions!!  I already crochet three cats.,0.5399,83.83,1
Books_5,5,0,Great books for kids and adults to read with them.,0.6249,112.09,1
Books_5,5,0,It's a dry graduate level text. Rent if you can,0.0,91.78,1
Books_5,4,0,Good story. Good book. Jennifer Ryan consistently writes great books.,0.872,69.79,1
Books_5,5,1,Very nice book of meditations.  I love the way it explains how to make a meditation and,0.807,79.77,1
Books_5,4,1,This was a really interesting book. The characters were well developed and the plot was well written.,0.7346,62.85,1
Books_5,4,1,"Another good book by Jeff Probst, with lots of good history.

The book has a",0.7003,89.24,1
Books_5,5,1,reading....and rereading...Dyer's books always seems to have the same formula: A cold,0.0,67.76,1
Books_5,5,1,Loved the movie so much...I have read the movie and I will keep reading it!Very,0.636,106.16,1
Books_5,3,1,"it's good, but thought it was an easy read.  I will admit that I didn't",0.7906,106.16,1
Books_5,5,1,"Captivating plot,  Good development,  The characters are well developed and  believable.",0.6124,18.01,1
Books_5,5,1,EXCELLENT NARRATIVE OF THE BATTLE FOR THE TEXAS.,0.2732,63.36,1
Books_5,4,1,"The surprise ending was great, and I thought the ending was a little more predictable.",0.7351,81.63,1
Books_5,5,1,Gorgeous artwork.  Great for a book club.  Not for a book club.,0.8442,99.23,1
Books_5,3,1,OK if you haven't something else to read by now. I will admit that I have been reading,0.5766,96.18,1
Books_5,4,1,Good book to listen too.I love the writing. I read it for my students and they loved,0.9001,99.53,1
Books_5,5,1,Another great mystery by Mary Ann. The characters are well developed and believable. The writing is just as,0.7351,65.39,1
Books_5,5,1,All Cornwell's novels are great. I love the way they are written.,0.8519,90.77,1
Books_5,5,1,Very good I only wonder what happens next. I wonder if anyone will read this book.,0.4927,88.74,1
Books_5,5,1,"I can't wait for his next book, and hope he has a nice happy ending!Very good",0.9117,97.54,1
Books_5,4,1,"If you like Clive Cussler's books, you'll love this one.",0.7717,103.63,1
Books_5,5,1,Very interesting read.  It was an easy read and a good read.  I would recommend it,0.8832,91.48,1
Books_5,5,1,"Always a fan of Tana, I couldn't put this one down.",0.3182,94.15,1
Books_5,3,1,It was interesting but not enough to make me feel like I was reading this book.,0.6249,80.62,1
Books_5,5,1,Great summer read especially while reading an academic book.  I will keep my eyes peeled for the next,0.6249,79.26,1
Books_5,2,1,"What monster writes a book that has the potential to make you cry?

The premise of the",-0.4767,96.69,1
Books_5,3,1,I personally prefer the Spenser style of writing.  The characters are complex and well developed.,0.2732,55.4,1
Books_5,4,1,"it's a tough subject, this book has the potential to make you cry.",-0.5574,92.12,1
Books_5,4,0,"Held interest, good plot. Slang was a bit hard to follow.",0.6705,91.27,1
Books_5,4,0,Enjoyed reading the book. Would recommend to readers of LRRP history,0.7003,57.43,1
Books_5,4,0,David did a pretty good job but he is no SL.,0.0644,102.61,1
Books_5,4,0,Never disappointed reading Grisham. Always exciting and hard to put down,0.6546,48.97,1
Books_5,5,0,This story was well written and one I couldn't put down.,0.2732,85.69,1
Books_5,4,0,"Well laid out story line.  I enjoyed the book.

Thank you.",0.7845,99.73,1
Books_5,4,0,I buy these books for my son.. He loves them all...,0.5719,116.65,1
Books_5,5,0,"Love the Scottish series, men were men and oh what men!",0.6696,94.15,1
Books_5,5,0,"I like the Captain Lacey mysteries, the period description is interesting.",0.6369,34.93,1
Books_5,3,0,Good story but they are all running together at this point.,0.2382,77.23,1
Books_5,5,0,Loved how they broke each culture into its own chapter.,0.2732,86.71,1
Books_5,4,0,Good read. Already reading the second book.,0.4404,81.29,1
Books_5,5,0,"A ""count your blessings"" beautifully written story with an exceptional ending.",0.802,34.93,1
Books_5,5,0,"A awesome page turner - beautifully written, a great historical novel.",0.9349,27.49,1
Books_5,4,0,Many of Sun Tzu's lessons are both timeless and universally applicable.,0.0,60.31,1
Books_5,4,0,"I loved the suspense, will look forward to the final installment",0.5994,68.77,1
Books_5,5,0,My favorite author did it again in this tale of Mitford,0.4588,85.69,1
Books_5,5,0,A wake up call to get real with the coming future.,0.0,85.69,1
Books_5,5,0,Anothergreat book by Jan Karon.  Love this series of books.,0.6369,83.32,1
Books_5,5,0,The best Middle-Earth encyclopedia you can buy.  It has everything.,0.6369,57.94,1
Books_5,1,0,I read every thing he writes  one of my favorites.,0.4215,95.17,1
Books_5,5,0,One of the best Sci Fi compendiums from the classic age.,0.6369,85.69,1
Books_5,5,0,Very insightful!  Helps me to understand some relatives of mine!,0.5365,61.33,1
Books_5,5,0,enjoyed reading the Charlie the Ranch Dog books to our grandchildren,0.5106,68.77,1
Books_5,5,1,I really enjoyed this book.  The characters were well developed and the plot was well written.,0.7778,71.82,1
Books_5,5,1,Good old fashion book. Gives a real insight into the lives of women. This is a must,0.4404,91.07,1
Books_5,3,1,"Typically good and therein lies the problem, as the author explains it.

The premise of the",-0.3818,80.28,1
Books_5,2,1,"The writing is okay, but not a great story.  I will admit that I thought the writing",-0.4197,96.69,1
Books_5,4,1,"Such  a cute book, and an easy read.  I will keep my copy for a couple",0.7096,105.66,1
Books_5,4,1,"A.good read about the relationship between an island and the people of its namesake, a small island",0.0,62.68,1
Books_5,5,1,Good book especially if you are an avid reader.  I will admit that I read a lot of,0.7096,87.72,1
Books_5,4,1,A great saga - a little slow at the beginning and a bit boring at the end.,0.4215,80.62,1
Books_5,5,1,The concept really comes as a shock to me.  I read a lot of books about the past,-0.4336,96.18,1
Books_5,5,1,"Fun reading. Funny quips and some of the characters were funny.

The story was interesting",0.8957,63.86,1
Books_5,4,1,"Very interesting and enlightening. Not an easy read, but I will keep reading it.",0.3768,72.83,1
Books_5,1,1,I  like to read about the people and places in the history books that I read.,0.3612,89.08,1
Books_5,3,1,"Not up to his usual high standard, the writing is good, and the characters are interesting and interesting",0.8074,53.21,1
Books_5,5,1,"While this was a book that I kept reading, I was a little surprised that I was not able",0.1548,86.03,1
Books_5,5,1,"I could barely put down this book and was very pleased with it.

The premise of the",0.4927,105.15,1
Books_5,4,1,gives a very different perception of what the world is like for women.,0.3612,75.2,1
Books_5,5,1,"Such wisdom? It embraces Eastern philosophical ethics, and it is a refreshing glimpse into a world that has",0.5267,61.67,1
Books_5,5,1,"Anyone who does not understand what it means to be a Christian, or who is not religious, to",0.0,78.59,1
Books_5,4,1,Very helpful and easy to use. The only problem I had with this book is the way the author,0.5509,95.67,1
Books_5,5,1,This book has a lot of interesting and thought provoking information.  I also enjoyed the way the author,0.6369,62.34,1
Books_5,5,1,I enjoy all of her books. The characters are well developed and her writing is fluid and full of,0.6486,78.75,1
Books_5,5,1,"Only have read part of this book, but it is worth it.

The first couple chapters",0.3291,97.2,1
Books_5,5,0,This was a gift and the child and parents loved the book,0.7783,101.6,1
Books_5,5,0,I loved it and I hope the movie does the book justice.,0.8807,101.6,1
Books_5,5,0,Classic.  My grandbabies recite it with me as I read :-),0.3182,78.25,1
Books_5,5,0,Great book on China in the early 1900's.  Kept me spellbound.,0.6249,91.27,1
Books_5,4,0,A trimly written noir that wastes few words.  Great genre writing.,0.6249,91.27,1
Books_5,5,0,well researched and written. it reflects thepast and the future in electronics.,0.2732,65.39,1
Books_5,5,0,"Typical of the author's detective tales.....Interesting throughout, light in spots, good entertainment",0.6908,31.55,1
Books_5,1,0,Just a bit strange and different for me. Probably excellent for others.,0.4404,65.39,1
Books_5,5,0,excellent reading  and story.  Could not put the book down.,0.5719,83.32,1
Books_5,5,0,I have bought 4 of these books because kids of all ages,0.0,101.6,1
Books_5,5,0,One of the best book series Ive ever read.,0.6369,96.18,1
Books_5,4,0,My actual rating is 4.5 Stars! Well worth your time and effort!,0.555,90.77,1
Books_5,4,0,Really enjoyed the plot and the insertion of narrative from character interviews.,0.5563,33.92,1
Books_5,5,0,Continued primary characters always new adventures with references to previous story lines,0.34,8.53,1
Books_5,4,0,Fun simple book. The ending is great. Good compliment with slum online,0.9246,84.34,1
Books_5,4,0,Good story just not as good many of the other Halo novels,0.1265,84.68,1
Books_5,5,0,Bought as a gift. I also have a copy.,0.4404,109.21,1
Books_5,5,0,All six books were great. If you can read them in order.,0.6249,107.69,1
Books_5,5,0,Really fascinating book! I'm changing my eating habits and feeling better already!,0.8306,48.47,1
Books_5,5,0,My review of Roses - it was AMAZING! Check it out! http://booksandbarrels. blogspot. com/2015/08/roses-leila-meacham.,0.7284,56.42,1
Books_5,5,0,Very well written.  It held my attention all the way through.,0.3384,91.27,1
Books_5,5,0,Just what I wanted. Came in due time. Was informative and insightful.,0.0,75.88,1
Books_5,5,1,"Great story - Love the characters. The story is a good one.

The story is about",0.9042,91.78,1
Books_5,5,1,This book was given to me by the author and I was very happy that it was as good as,0.7841,85.02,1
Books_5,5,1,"Well researched and written.  Not an easy read, but I will admit that it was a pretty",0.7466,96.69,1
Books_5,4,1,Good pace - not predictable. I liked the writing style - it kept my interest.,0.5526,90.26,1
Books_5,5,1,Great authors. Holds kids attention and keeps them turning pages. I will keep reading them.,0.6249,89.24,1
Books_5,4,1,Made it end like there was a movie.  Not a book I'd give to a friend.,0.6908,114.12,1
Books_5,3,1,Just like all the rest.  I love the writing.  The plot is just amazing.,0.8885,109.0,1
Books_5,4,1,Somehow I had missed this book. The story line is good but not my cup of tea.,0.09,105.15,1
Books_5,2,1,"Not as compelling as many of the other books, but I will admit that I was excited by the",0.6081,77.57,1
Books_5,5,1,"Typical Dresden Files adventure. Fun, suspenseful, and very funny.",0.8313,41.53,1
Books_5,5,1,Love HP so naturally I'd recommend it.  It is a great book for a beginner to begin,0.9014,71.31,1
Books_5,5,1,"Thanks..

Realistic... Enjoyed the story and the characters.  Great fun read.",0.8934,65.89,1
Books_5,4,1,"very interesting from a historical perspective. The characters are well developed and believable, and the story is well",0.7346,45.42,1
Books_5,4,1,"My only problem is that this book is an over-the-top, over-top, over",-0.4019,84.68,1
Books_5,5,1,"Reading through the vampire chronicles, it is an interesting and engrossing read.",0.4019,42.38,1
Books_5,5,1,"As always, Rebus never fails to leave you with a smile.

If you have been",0.6098,97.7,1
Books_5,3,1,"Mediocre. Held my interest, but not a great story. Very good book.",0.214,90.77,1
Books_5,5,1,"?This was like seeing an old movie, with the characters being real people who have lived through the",0.3612,78.59,1
Books_5,5,1,"A very appealing main character, an easygoing, intelligent, and complex character, and a pretty good",0.886,30.87,1
Books_5,4,1,The Lincoln Rhyme series are a real pleasure to read. I will admit that I have been,0.6705,88.23,1
Books_5,4,1,Very good reading....always to be read.Great book!  I will keep reading it!Very,0.5827,92.8,1
Books_5,5,0,Good examples of how to deal with the important people in your life.,0.5719,75.2,1
Books_5,4,0,A good read for me...but tough to keep all of the characters straight.,0.5106,98.72,1
Books_5,1,0,What a huge disappointment. I can't imagine why this is such best seller,0.4939,81.8,1
Books_5,4,0,Good book! The old English is a little bit of a rough read.,0.4926,92.12,1
Books_5,5,0,"Book is written as questions and answers, which helped with understanding deep subjects.",0.0,66.74,1
Books_5,5,0,"really interesting, much history of WW II probably most people aren't aware of.",0.4576,41.36,1
Books_5,5,0,I want more!!! Love Gideon and Eva together and I NEED MORE! =),0.904,99.23,1
Books_5,5,0,A truly riveting page turner.  All three in the series were fantastic.,0.7579,65.39,1
Books_5,4,0,"Second copy wore the first one out, interesting and challenging in some ways.",0.5106,66.74,1
Books_5,5,0,Of course it's a great book.  After all Mark Twain wrote it.,0.6249,107.69,1
Books_5,5,0,"One of the best ever Baldacci books. so exciting, interesting, a real ""page-turner"".",0.9061,47.96,1
Books_5,5,0,A great read.  Stayed up many a late night. Loved the book.,0.8402,118.18,1
Books_5,5,0,Very cute.  Perfect for my grandson's first adventure into the Spanish Language.,0.8615,59.3,1
Books_5,4,0,I never realized computers could do so much.  From an old person.,0.0,73.85,1
Books_5,4,0,"The ending leaves the reader left wondering, otherwise I enjoyed it very much.",0.5106,66.74,1
Books_5,3,0,"Pretty intense book, I couldn't finish it because it was graphic in parts.",0.5423,66.74,1
Books_5,5,0,"Could not stop reading this book. Action packed, emotional, crazy...

Highly recommend. Quick read.",0.6464,72.83,1
Books_5,3,0,The story was ok. It was not the best she has ever written.,-0.2887,98.72,1
Books_5,5,0,Bosch kept me glued to my chair until wee hours of the morn.,0.0,100.58,1
Books_5,5,0,"Daniel Silva continues to provide incredibly well-written, exciting versions of Gabriel Allon's escapades.",0.539,15.98,1
Books_5,5,0,We love her books! We cannot wait for Upside Down Magic book 4~,0.6696,98.72,1
Books_5,5,1,THIS WAS MY FAVORITE BOOK FOR MY BROTHER'S BOOKS.,0.4588,96.18,1
Books_5,5,1,i'm a sucker for stephanie and she's an amazing writer.,0.1027,86.71,1
Books_5,4,1,"Very interesting read.  Unexpectedly, the author keeps you engaged.  This is a must",0.6901,58.65,1
Books_5,5,1,Very interesting true story; she's a real person with a voice that will resonate with her readers.,0.7245,62.68,1
Books_5,5,1,Was okay but not one of my favorite. Not one of my favorite.,0.8573,98.72,1
Books_5,5,1,This book was great. Well written. The characters were believable. The plot was well developed.,0.8074,74.86,1
Books_5,4,1,"Fun read, especially for any woman who wants to feel comfortable in a world that is totally scary and",0.4779,69.11,1
Books_5,5,1,"Another fantastic book by Rosemary, and an entertaining read.  I will keep my eyes peeled for",0.7579,71.82,1
Books_5,5,1,"This is first class writing, and I am very pleased with it.

The premise of the",0.4927,105.66,1
Books_5,3,1,I had high hopes based on this book.  I was expecting a lot of action and suspense.,0.4215,96.69,1
Books_5,5,1,My son absolutely loved this book.  It's a good book.  He loves to read,0.8955,100.54,1
Books_5,3,1,Very cute but better for a grown up. Not for a book club.,0.75,107.18,1
Books_5,2,1,"The story went on and on. The characters were well developed and the story moved along.

",0.2732,80.28,1
Books_5,5,1,"Finish the book in two days. The story is a good one.

The first one is",0.4404,108.4,1
Books_5,5,1,I loved this book. The characters were believable and the plot was interesting. I really enjoyed this book,0.8805,65.39,1
Books_5,5,1,"I'LL READ ANYTHING THAT NESBOLL DOES NOT READ!!!!!!!!!!!!

If you",0.0,95.17,1
Books_5,5,1,Excellent!  So glad to have read the book!  I will keep my eyes peeled for the,0.8214,105.66,1
Books_5,5,1,My daughter loved reading these books. The characters were believable and the plot was well thought out.,0.7184,79.77,1
Books_5,4,1,"A gift for the elementary school kids, as well. I will admit that I have been reading the",0.7003,87.72,1
Books_5,4,1,"I enjoyed the writer and the characters, the plot and the characters.  I would recommend this to",0.7003,71.31,1
Books_5,5,0,"Once you start, you will not be able to put the book down...brilliant writing...",0.0,91.11,1
Books_5,5,0,"Well-written, compelling story of our country and one of its' most interesting founding fathers.",0.5984,48.81,1
Books_5,3,0,I recommend starting at beginning of series.  Progression of characters most interesting angle.,0.6697,22.58,1
Books_5,5,0,I am. a Le Carrs fan. Great to see the return of old George.,0.7506,106.67,1
Books_5,5,0,"Interesting person, great read...recommended it to my sister and she enjoyed it as well",0.9042,55.91,1
Books_5,5,0,Great to come across an oldie that stands the test of time in SciFi.,0.6249,99.57,1
Books_5,5,0,"You can not say anything bad about a Dr. Seuss book, they are classics",0.431,106.67,1
Books_5,5,0,I love this bundle.  I love these books & I love the writer.,0.9274,99.23,1
Books_5,5,0,A silly and yet serious book that I gave as a 21st birthday gift.,0.4019,82.65,1
Books_5,4,0,Good book especially if you're interested in the early days of the Pacific War.,0.2415,57.27,1
Books_5,5,0,One of my favorite series. I will be very sad when this series ends.,-0.101,98.21,1
Books_5,4,0,"AS WITH MASK OF COMMAND PARTS TOO COMPREHENSIVE, SOME OPINIONS STRAINED. OVERALL GOOD ACCOUNT.",0.296,72.83,1
Books_5,5,0,"A fascinating journey through art and history.
A book that I will go back to.",0.5423,80.78,1
Toys_and_Games_5,4,0,"I like this Lil Cutesies All Vinyl doll! It will be a Christmas present,  very cute & easy to clean!",0.9053,104.13,1
Toys_and_Games_5,3,0,These balls are okay but not my babies favorite toy by far. She does like the yellow one that lights up.,0.123,103.12,1
Toys_and_Games_5,5,0,So cute and so much like the cartoon character.  My grand daughter loves Scooby and this is him to hold!,0.9196,86.71,1
Toys_and_Games_5,5,0,GREAT CUBE !!! Rotates very smooth !!! Lots of fun !!! I just wish the larger cubs weren't so expensive !!!,0.9186,91.07,1
Toys_and_Games_5,5,0,"Great set of balls for infants.  The different sizes, shapes, textures and colors all contribute to an excellent sensory experience.",0.8316,52.87,1
Toys_and_Games_5,1,0,My son was excited to receive this until after building it there were many missing parts what a disappointment #Leanne Flashberg,-0.4767,58.62,1
Toys_and_Games_5,5,0,Got it for 4 yr old grandson as he loves the TMNT stuff.  He is very happy with this toy.,0.8268,95.17,1
Toys_and_Games_5,5,0,"When you purchase the Nerf N-Strike Jolt Blased, make sure th purchase the refill pack. You can't have too may darts",0.3182,103.12,1
Toys_and_Games_5,4,0,"We played this during Christmas day! Some liked it, some didn't but overall it was a big hit with the family.",0.4389,86.2,1
Toys_and_Games_5,5,0,Long time fan of pictionary. Played with wife and 5- and 7-year old kids and we all enjoy it a lot,0.7845,103.12,1
Toys_and_Games_5,4,0,Hours of fun and make-believe. He watches the movie on the couch with all his cars lined up.,0.5106,96.18,1
Toys_and_Games_5,5,0,I love all the puzzles by Melissa and Doug!  They're all wooden and well made and my son loves them!,0.8906,95.17,1
Toys_and_Games_5,5,0,My four year old grandson just loves this puzzle.  He puts it together every time he comes to our house!,0.6114,86.71,1
Toys_and_Games_5,5,0,Funko POP figures have become my latest addiction!  Robocop is a must since I'm a man of the 80's.,0.0,87.21,1
Toys_and_Games_5,5,0,Expect to crash and replace stuff. It is very durable otherwise. It is extremely susceptible to crosswinds and has no ailerons.,-0.5994,72.83,1
Toys_and_Games_5,5,0,"Super cute, super soft and super cuddly. My daughter loved it as soon as she saw it. It is her favorite.",0.9705,89.75,1
Toys_and_Games_5,4,0,This is a really neat product made of good quality as are all the Melissa and Doug products I have purchased,0.7346,67.08,1
Toys_and_Games_5,2,0,Looks very cheap and not cute.  Some animals need to guess who they are. Just ok for the prise .,-0.0721,107.38,1
Toys_and_Games_5,5,1,I had adults on this and it was a very fun game.  There were a lot of different ways to,0.5563,103.63,1
Toys_and_Games_5,3,1,They are the German version of the original.  The two-piece baton is a bit difficult to move,-0.0516,71.31,1
Toys_and_Games_5,5,1,I would buy this for my grand daughter. She is 4 and loves it!Very nice.,0.8687,106.16,1
Toys_and_Games_5,5,1,Great little puzzle for little ones. The pieces are sturdy and the puzzle is well made.,0.7351,88.74,1
Toys_and_Games_5,1,1,"You need to held onto the string and let it go.

If you have a child who is 6",0.0,104.13,1
Toys_and_Games_5,5,1,this is huge and the wheels break off easily.  I will admit that my daughter was pretty annoyed with this,0.7269,86.71,1
Toys_and_Games_5,4,1,"Super nice dragon for pretend play. The pieces are sturdy and the pieces fit well in the arms.

",0.9062,96.18,1
Toys_and_Games_5,5,1,Great toy for my 11 year old granddaughter. She loved it. My son loves this one.,0.9136,108.4,1
Toys_and_Games_5,5,1,It's very beautiful! My daughter loves it and she loves using it in her playroom!Very nice.,0.943,88.74,1
Toys_and_Games_5,5,1,"Love these larger sets. They are a little smaller than I thought they would be, but they are still a",0.3818,95.17,1
Toys_and_Games_5,5,1,Very clever game.. I thought it would be a little more challenging but it's just too hard for me.,0.2153,95.67,1
Toys_and_Games_5,4,1,They break very easy. 4 stars.Great quality and fun for all ages!My daughter loves the Lego set,0.8881,91.07,1
Toys_and_Games_5,5,1,Great bouncer! We bought them for a 3 year old. He loves them! He loves to throw them,0.9199,107.69,1
Toys_and_Games_5,5,1,Gift for my eight year old granddaughter and she loves it.  She also loves the music and the colors,0.8834,87.21,1
Toys_and_Games_5,5,1,"These little figures are a little more expensive than the other figures in this line, but they're still a great",0.7684,68.1,1
Toys_and_Games_5,5,1,Bought this for my daughter for Christmas and she loves it.  She also loves the music and the lights,0.8126,95.67,1
Toys_and_Games_5,4,1,"Decent, they match my wooden ones. The pieces are sturdy and the pieces fit well in the wood.",0.5574,96.18,1
Toys_and_Games_5,3,1,Kept the kids entertained for hours. The pieces are sturdy and the puzzle is well made.,0.5859,88.74,1
Toys_and_Games_5,5,1,This stuffed hedgehog is fuzzy and has a wide mouth. It is a cute little creature and one of my,0.4588,95.17,1
Toys_and_Games_5,4,1,"A good set to learn about the basic shapes and colors of a puzzle, and the lengths of the pieces.",0.4404,85.02,1
Toys_and_Games_5,5,1,Bought it for my 3 year old granddaughter. She loves it. She also loves the music and the colors,0.8126,90.46,1
Toys_and_Games_5,5,1,"My granddaughter takes ballet, and this set is the best. It is easy for her to move and is a",0.7964,95.17,1
Toys_and_Games_5,5,1,I picked this up for my 9 year old son. He loves it! He loves to throw it around and,0.8268,115.43,1
Toys_and_Games_5,5,1,"Love this game - just what I wanted.  The game is easy to learn, and the cards are so",0.7964,104.64,1
Toys_and_Games_5,2,1,Our granddaughter loves the coat and has kept it on her doll. She also loves the baby one.,0.8126,96.18,1
Toys_and_Games_5,5,1,My grandson loves these keys.  He uses them as part of a puzzle for a variety of activities.,0.5719,79.26,1
Toys_and_Games_5,5,1,Great balloons for a party.  They are lightweight and easy to handle.  They are a great size for,0.93,99.23,1
Toys_and_Games_5,5,1,Great case and a really nice set of pieces. I will definitely buy again!Very nice.,0.9228,80.78,1
Toys_and_Games_5,4,1,Its nice. But small enough to be a little bit smaller than I thought it would be.,0.2263,96.52,1
Toys_and_Games_5,5,1,I combined this set with some of the other wooden trains I have purchased for my students.,0.0,79.6,1
Toys_and_Games_5,5,1,My kids called me the day of the show and they loved it.My son loves this!Great product.,0.8356,96.69,1
Toys_and_Games_5,4,1,This toy is unlike the other ones I've seen. It is very simple to put together and the pieces are,0.0,86.71,1
Toys_and_Games_5,5,1,Huge ballon made part of the set and the kids love it.  My son loves this and we,0.8807,104.64,1
Toys_and_Games_5,5,1,perfect size for my two year old granddaughter.  Her sister will love this for the next couple years.,0.836,87.72,1
Toys_and_Games_5,5,1,"Our grandsons loved the duplo, and the pieces were a hit.  This is a great set",0.8402,97.2,1
Toys_and_Games_5,5,1,I will give these to my grand daughter for Christmas. I will say that my daughter does not like them.,0.224,95.17,1
Toys_and_Games_5,4,1,I like the product its a little smaller than the other two but it's just the right size.,0.1901,87.05,1
Toys_and_Games_5,4,1,The kids weren't as crazy about it as the adults. I did have one of the bugs bite the other,0.2584,103.63,1
Toys_and_Games_5,4,1,"It was very cool. They are a little smaller than I thought they would be, but they are still a",0.2014,103.63,1
Toys_and_Games_5,4,1,"Cool toy, I just didn't know what I was getting. I didn't know how to order them.",0.3182,96.69,1
Toys_and_Games_5,5,1,WOW!!!  These look JUST like the original!!  The two buttons on the side of the one are,0.8885,96.69,1
Toys_and_Games_5,5,0,Another Beatrix Potter character that I love from her stories.  Soft and cuddly and lovable for the grandchildren to love also.,0.9246,60.82,1
Toys_and_Games_5,5,0,"Good quality, great colors.  Very pleased with this puzzle.  It is just the right level of difficulty and fun together",0.902,73.13,1
Toys_and_Games_5,5,0,Got it for my 6 year old grandson. He loved it and wants to wear it all the time. Very realistic looking.,0.5994,97.91,1
Toys_and_Games_5,5,0,We bought this used. There wasn't a thing wrong with it and the kids love moving them around and climbing on them.,0.7753,102.61,1
Toys_and_Games_5,5,0,Such a cute Pop! She was a lot heavier than I thought. Up on the shelf will all her friends! Love Sadness!,0.851,106.37,1
Toys_and_Games_5,5,0,Got a bunch of these for the kids on my Christmas list! They are perfect and I love the added sound effect.,0.8478,102.61,1
Toys_and_Games_5,3,0,"These were fine.  100 pieces sounded like a lot, but in reality there weren't very many. They are tiny little chips.",0.2846,89.75,1
Toys_and_Games_5,4,0,"Pretty good.  I've had better.  The taper isn't my favorite.  After a bit of wear it's hard to ""grab""",0.7286,90.46,1
Toys_and_Games_5,5,0,"These are my two favorites
They are too cute!
They have a version where guido has an Italian colors wig and a Christmas version!",0.7494,84.68,1
Toys_and_Games_5,5,0,My daughter loves her.  She put her in her lunch box every day so Sophie can keep her company during lunch.,0.5719,86.2,1
Toys_and_Games_5,5,0,Great invitations we used for our sons 2nd birthday. They were packaged well and were perfect for his Mickey Mouse inspired party.,0.9413,77.23,1
